minocycline	fmr1	[prep_with, treated, partmod, mice, amod]	1.0
minocycline	fmr1	[prep_with, mice, amod]	1.0
il-2	csf-1	[appos, ngf, appos]	1.0
gm-csf	flt3l	[appos, factor, appos]	1.0
losartan	cyp3a4	[prep_of, metabolism, amod]	1.0
modafinil	orexin	[nsubj, increased, prep_in, mice, amod]	1.0
succinylcholine	nachr	[nsubj, activates, dobj]	1.0
succinylcholine	nachr	[nsubj, activate, dobj]	1.0
coumarin	cyp3a4	[nsubjpass, metabolized, agent]	1.0
mifepristone	cox-1	[nsubj, affect, dobj, expression, prep_of]	1.0
quetiapine	cyp3a4	[nsubjpass, metabolised, agent]	1.0
quetiapine	cyp3a4	[nsubjpass, metabolized, agent]	1.0
octreotide	calcitonin	[prep_on, secretion, nn]	1.0
octreotide	calcitonin	[prep_on, secretion, amod]	1.0
rapamycin	pten	[prep_of, target, appos]	1.0
rapamycin	pten	[prep_in, cells, amod]	1.0
il-2	il2r	[nn, gene, appos]	1.0
il-2	il2r	[nn, receptors, appos]	1.0
il-2	il2r	[nn, receptor, appos]	1.0
tolbutamide	cyp2c	[appos, substrate, prep_for]	1.0
tolbutamide	cyp2c	[appos, substrate, prep_of]	1.0
tolbutamide	cyp2c	[appos, substrate, amod]	1.0
tolbutamide	cyp2c	[amod, metabolism, appos]	1.0
imatinib	c-abl	[nsubj, inhibitor, prep_of]	1.0
imatinib	c-abl	[amod, inhibition, prep_of, activity, amod]	1.0
imatinib	c-abl	[nsubj, inhibits, dobj]	1.0
imatinib	c-abl	[appos, inhibitor, prep_of, kinase, amod]	1.0
imatinib	c-abl	[amod, inhibitors, amod]	1.0
imatinib	c-abl	[nsubj, blocks, dobj]	1.0
imatinib	c-abl	[nsubj, inhibits, dobj, activation, prep_of]	1.0
succinyldicholine	cholinesterase	[nsubj, substrate, prep_for]	1.0
fluvastatin	nf-kappab	[nsubj, suppressed, dobj, activation, amod]	1.0
naloxone	cgrp	[nsubj, inhibited, dobj, release, nn]	1.0
ng-monomethyl-l-arginine	inos	[appos, inhibitor, prep_of]	1.0
ng-monomethyl-l-arginine	inos	[appos, inhibitor, prep_for]	1.0
ng-monomethyl-l-arginine	inos	[appos, inhibitor, amod]	1.0
ng-monomethyl-l-arginine	inos	[nn, synthase, appos]	1.0
cisplatin	caspase-9	[partmod, induced, dobj, activation, prep_of]	1.0
cisplatin	caspase-8	[nsubj, increased, dobj, activity, amod]	1.0
cisplatin	caspase-8	[nsubj, activated, acomp]	1.0
resveratrol	mtor	[nsubj, inhibited, dobj]	1.0
resveratrol	mtor	[prep_of, effect, dobj, examined, prep_on]	1.0
donepezil	igf-i	[amod, increases, nsubj]	1.0
donepezil	igf-i	[nsubj, increases, dobj, levels, amod]	1.0
hyaluronan	aggrecan	[prep_with, interacts, nsubj]	1.0
hyaluronan	aggrecan	[nn, synthase, appos]	1.0
nadh	sir2	[nsubj, inhibitor, prep_of]	1.0
citalopram	sert	[nn, binding, appos]	1.0
citalopram	sert	[appos, inhibitor, prep_for]	1.0
citalopram	sert	[appos, inhibitor, amod]	1.0
citalopram	sert	[prep_by, blockade, amod]	1.0
citalopram	sert	[nn, treatment, prep_during]	1.0
il-1rn	il-1ra	[appos, gene, nn]	1.0
il-1rn	il-1ra	[prep_on, production, nn]	1.0
il-1ra	il-1rn	[nn, gene, appos]	1.0
estradiol	tebg	[nn, globulin, appos]	1.0
capsaicin	cyclooxygenase-2	[prep_in, expression, amod]	1.0
capsaicin	cyclooxygenase-2	[nsubj, inhibited, dobj, expression, prep_of]	1.0
capsaicin	cyclooxygenase-2	[partmod, induced, dobj, expression, amod]	1.0
alendronate	mmp-9	[nsubj, inhibited, dobj]	1.0
flurbiprofen	cox-1	[dep, inhibitors, appos]	1.0
flurbiprofen	cox-1	[nsubj, inhibited, dobj, activity, nn]	1.0
flurbiprofen	cox-2	[prep_with, mice, nn]	1.0
imipramine	fmo1	[nsubj, substrates, prep_for]	1.0
imipramine	fmo1	[prep_by, activity, amod]	1.0
l-dopa	ghrh	[prep_to, respond, nsubj]	1.0
azathioprine	etanercept	[dep, corticosteroids, amod, plasmapheresis, appos]	1.0
alendronate	mmp-2	[nsubj, reduced, dobj, level, prep_of]	1.0
alendronate	mmp-2	[amod, secretion, nn]	1.0
alendronate	mmp-2	[nsubj, inhibited, dobj, activity, nn]	1.0
alendronate	mmp-2	[xsubj, inhibit, dobj, activity, nn]	1.0
valganciclovir	pept1	[nsubj, substrate, prep_of]	1.0
norepinephrine	gnrh	[nn, stimulates, nsubj]	1.0
norepinephrine	gnrh	[amod, hormone, appos]	1.0
norepinephrine	gnrh	[nsubj, stimulated, dobj, release, amod]	1.0
norepinephrine	gnrh	[prep_on, hormone, appos]	1.0
spermine	ck-1	[agent, activated, nsubjpass]	1.0
cisplatin	caspase-3	[prep_with, induced, nsubjpass, expression, amod]	1.0
cisplatin	caspase-3	[nsubj, activated, dobj]	1.0
cisplatin	caspase-3	[nsubj, induced, dobj, activation, prep_of]	1.0
cisplatin	caspase-3	[amod, activation, amod]	1.0
cisplatin	caspase-3	[agent, induced, partmod, activation, amod]	1.0
cisplatin	caspase-3	[prep_by, activation, amod]	1.0
cisplatin	caspase-3	[nsubj, induced, dobj]	1.0
cisplatin	caspase-3	[nsubj, activated, acomp]	1.0
cisplatin	caspase-3	[amod, activation, nn]	1.0
atorvastatin	oatp1b1	[nsubj, substrates, prep_of]	1.0
cisplatin	caspase-2	[nsubj, induces, dobj, activation, prep_of]	1.0
urokinase	cd87	[amod, activator, appos]	1.0
urokinase	cd87	[dobj, receptor, appos]	1.0
urokinase	cd87	[amod, receptor, appos]	1.0
urokinase	cd87	[nn, receptor, amod]	1.0
urokinase	cd87	[nn, receptor, appos]	1.0
rapamycin	huntingtin	[nsubj, reduced, dobj, levels, prep_of]	1.0
rapamycin	huntingtin	[prep_of, target, appos]	1.0
arsenite	hsp27	[prep_by, induction, amod]	1.0
propofol	ho-1	[prep_of, effect, appos]	1.0
propofol	ho-1	[nsubj, increased, dobj, expression, prep_of, mrna, nn]	1.0
dexamethasone	parp	[nn, induced, nsubj]	1.0
progestogens	gnrh	[appos, analog, amod]	1.0
resveratrol	ampk	[prep_by, activation, nn]	1.0
resveratrol	ampk	[amod, activators, nn]	1.0
resveratrol	ampk	[appos, activator, nn]	1.0
resveratrol	ampk	[agent, activation, partmod]	1.0
resveratrol	ampk	[amod, activation, prep_of]	1.0
resveratrol	ampk	[prep_of, effects, nsubjpass, mediated, agent]	1.0
resveratrol	ampk	[nsubj, activate, dobj]	1.0
resveratrol	ampk	[amod, activated, nsubj]	1.0
ketoconazole	cyp51	[appos, inhibitor, nn]	1.0
ketoconazole	cyp51	[appos, inhibitor, prep_of]	1.0
pge2	ccr7	[nsubj, induce, dobj, expression, amod]	1.0
mirtazapine	bdnf	[amod, treatment, prep_after]	1.0
clofibrate	pparalpha	[appos, agonist, appos]	1.0
clofibrate	pparalpha	[appos, activator, nn]	1.0
clofibrate	pparalpha	[nsubj, agonist, nn]	1.0
clofibrate	pparalpha	[appos, ligand, nn]	1.0
clofibrate	pparalpha	[appos, agonist, nn]	1.0
captopril	kallikrein	[nsubj, potentiated, dobj, effect, prep_of]	1.0
topiramate	cgrp	[nsubj, inhibited, ccomp]	1.0
topiramate	cgrp	[prep_by, release, nn]	1.0
topiramate	cgrp	[amod, peptide, appos]	1.0
desferrioxamine	hif-1alpha	[nsubj, increased, dobj, mrna, nn]	1.0
g-csf	fmlp	[nn, alpha, appos]	1.0
ketoconazole	cyp3a	[prep_such_as, inhibitors, nn]	1.0
ketoconazole	cyp3a	[amod, inhibition, prep_of]	1.0
ketoconazole	cyp3a	[appos, inhibitor, nn]	1.0
ketoconazole	cyp3a	[appos, inhibitor, prep_of]	1.0
ketoconazole	cyp3a	[appos, inhibitors, nn]	1.0
ketoconazole	cyp3a	[appos, inhibitors, num]	1.0
ketoconazole	cyp3a	[nsubj, inhibitor, prep_of]	1.0
ketoconazole	cyp3a	[nsubj, decreased, dobj, activity, amod]	1.0
ketoconazole	cyp3a	[prep_such_as, inhibitors, prep_of]	1.0
ketoconazole	cyp3a	[nsubj, inhibitor, nn]	1.0
ketoconazole	cyp3a	[appos, inhibitor, amod]	1.0
ketoconazole	cyp3a	[appos, inhibitors, amod]	1.0
ketoconazole	cyp3a	[prep_by, expression, nn]	1.0
lapatinib	her1	[appos, inhibitor, nn]	1.0
lapatinib	her1	[appos, inhibitor, prep_of]	1.0
lapatinib	her1	[nsubj, inhibitor, prep_of]	1.0
lapatinib	her1	[xsubj, treat, dobj]	1.0
lapatinib	her1	[agent, inhibited, nsubjpass]	1.0
lapatinib	her2	[prep_of, levels, nn]	1.0
lapatinib	her2	[nsubj, induced, dobj, expression, amod]	1.0
lapatinib	her2	[dobj, inhibitors, nsubj]	1.0
lapatinib	her2	[appos, inhibitor, prep_of, receptor, appos]	1.0
lapatinib	her2	[appos, inhibitor, prep_of]	1.0
lapatinib	her2	[nsubj, inhibitor, prep_of]	1.0
lapatinib	her2	[appos, inhibitor, amod]	1.0
lapatinib	her2	[prep_such_as, inhibitors, num]	1.0
lapatinib	her2	[prep_to, resistant, nsubj, cells, nn]	1.0
lapatinib	her2	[nsubj, inhibited, dobj, phosphorylation, amod]	1.0
lapatinib	her2	[nsubj, increased, dobj, levels, prep_of]	1.0
lapatinib	her2	[appos, inhibitor, num]	1.0
lapatinib	her2	[nsubj, inhibited, dobj, phosphorylation, prep_of]	1.0
cisplatin	chk1	[xsubj, cells, amod]	1.0
bleomycin	gm-csf	[nsubj, increased, dobj, release, amod]	1.0
pge2	il-13	[amod, production, dobj, inhibited, nsubj]	1.0
pge2	il-13	[nn, production, dobj, inhibited, nsubj]	1.0
tranylcypromine	cyp2a6	[nsubj, inhibitor, nn]	1.0
dexamethasone	secretagogin	[amod, treatment, prep_after]	1.0
pge2	il-15	[prep_on, production, nn]	1.0
pge2	il-10	[prep_to, response, prep_in]	1.0
pge2	il-10	[nsubj, inducer, prep_of]	1.0
pge2	il-10	[amod, production, dobj, inhibited, nsubj]	1.0
pge2	il-10	[amod, production, prep_by]	1.0
pge2	il-10	[prep_of, levels, appos]	1.0
pge2	il-10	[nn, production, dobj, inhibited, nsubj]	1.0
pge2	il-10	[nsubj, induced, dobj, mrna, nn]	1.0
pge2	il-10	[prep_to, response, nn]	1.0
metformin	hoct1	[nsubj, substrate, prep_of]	1.0
paclitaxel	il-10	[amod, group, prep_in, increased, nsubj]	1.0
cisplatin	nf-kappab	[agent, induced, partmod]	1.0
cisplatin	nf-kappab	[nsubj, induced, dobj, activation, amod]	1.0
pge2	il-17	[amod, production, amod]	1.0
pge2	il-18	[appos, interleukin, appos]	1.0
nadh	mononucleotide	[prep_of, binding, amod]	1.0
nadh	mononucleotide	[nsubj, reduce, dobj]	1.0
citrulline	inos	[xsubj, expression, nn]	1.0
citrulline	inos	[xsubj, activity, nn]	1.0
simvastatin	pparalpha	[nsubj, increased, dobj]	1.0
simvastatin	pparalpha	[amod, activity, nn]	1.0
simvastatin	pparalpha	[amod, activity, prep_of]	1.0
pge2	gm-csf	[prep_by, expression, amod]	1.0
pge2	gm-csf	[nsubj, enhanced, dobj]	1.0
paracetamol	cyclooxygenase-2	[dep, inhibitors, amod]	1.0
metformin	mate1	[appos, substrate, prep_of]	1.0
metformin	mate1	[prep_in, mice, amod]	1.0
pge2	il-27	[nsubj, regulate, dobj]	1.0
pge2	il-27	[nn, production, nn]	1.0
pge2	il-27	[nsubj, inhibits, dobj, production, nn]	1.0
nadh	oxidoreductase	[nn, activity, nn]	1.0
nadh	oxidoreductase	[prep_of, levels, amod]	1.0
nadh	oxidoreductase	[nn, activity, amod]	1.0
nadh	oxidoreductase	[nn, dehydrogenase, appos]	1.0
nadh	oxidoreductase	[dobj, activity, amod]	1.0
nadh	oxidoreductase	[amod, activity, nn]	1.0
nadh	oxidoreductase	[dep, activity, amod]	1.0
nadh	oxidoreductase	[nn, oxidase, appos]	1.0
nadh	oxidoreductase	[amod, gene, nn]	1.0
nadh	oxidoreductase	[prep_of, effect, nsubjpass, mediated, agent]	1.0
nadh	oxidoreductase	[appos, activity, nn]	1.0
nadh	oxidoreductase	[nn, activities, nn]	1.0
nadh	oxidoreductase	[amod, dehydrogenase, appos]	1.0
nadh	oxidoreductase	[amod, activity, amod]	1.0
nadh	oxidoreductase	[amod, activities, amod]	1.0
nadh	oxidoreductase	[nn, subunit, nn]	1.0
fenofibrate	rbp4	[nsubj, decreased, dobj, levels, amod]	1.0
fenofibrate	rbp4	[prep_of, effect, dobj, investigated, prep_on, expression, amod]	1.0
fenofibrate	rbp4	[amod, treatment, nsubj, decreased, dobj, levels, nn]	1.0
pge2	il-23	[prep_on, production, nn]	1.0
reteplase	alteplase	[nsubj, effective, prep_as]	1.0
reteplase	alteplase	[dep, parnaparin, dep]	1.0
alteplase	reteplase	[dobj, received, nsubj]	1.0
alteplase	reteplase	[dep, parnaparin, dep]	1.0
troglitazone	cyp1a1	[prep_of, effect, dobj, examined, prep_on, expression, amod]	1.0
troglitazone	cyp1a1	[nsubj, increased, dobj, expression, prep_of, mrna, nn]	1.0
troglitazone	cyp1a1	[nsubj, induces, dobj, activity, amod]	1.0
il-2	foxp3	[prep_of, expression, nn]	1.0
il-2	foxp3	[nsubj, induced, dobj, expression, prep_of]	1.0
il-2	foxp3	[nn, promoter, prep_to, binds, nsubj]	1.0
warfarin	hips	[prep_in, patients, appos]	1.0
corticosteroids	copd	[dobj, received, nsubj, patients, prep_with]	1.0
corticosteroids	copd	[prep_in, patients, prep_with, disease, appos]	1.0
corticosteroids	copd	[prep_with, treated, rcmod]	1.0
corticosteroids	copd	[prep_of, effect, dep]	1.0
corticosteroids	copd	[prep_with, treated, partmod, patients, amod]	1.0
corticosteroids	copd	[nsubjpass, used, prep_in, treatment, prep_of]	1.0
corticosteroids	copd	[prep_in, treatment, prep_of]	1.0
corticosteroids	copd	[dobj, using, partmod]	1.0
corticosteroids	copd	[xsubj, treat, dobj]	1.0
corticosteroids	copd	[prep_in, patients, prep_with]	1.0
corticosteroids	copd	[prep_in, patients, amod]	1.0
corticosteroids	copd	[prep_with, treated, partmod]	1.0
corticosteroids	copd	[prep_in, patients, appos]	1.0
corticosteroids	copd	[prep_in, management, prep_of]	1.0
cisplatin	p-gp	[dep, substrate, prep_for]	1.0
resveratrol	pparalpha	[agent, activated, nsubjpass]	1.0
valsartan	at1r	[dep, antagonist, amod]	1.0
valsartan	at1r	[prep_with, blockade, amod]	1.0
valsartan	at1r	[appos, receptor, appos]	1.0
valsartan	at1r	[nsubj, increased, dobj, phosphorylation, prep_of]	1.0
valsartan	at1r	[appos, antagonist, dep]	1.0
cisplatin	yb-1	[nn, resistance, dobj, confers, nsubj]	1.0
indomethacin	pghs-1	[nsubj, inhibited, dobj]	1.0
indomethacin	pghs-1	[xsubj, inhibit, dobj]	1.0
g-csf	cd34	[appos, factor, dep]	1.0
g-csf	cd34	[nn, cells, nn]	1.0
g-csf	cd34	[amod, cells, nn]	1.0
g-csf	bfgf	[nn, administration, nn]	1.0
5-asa	egfr	[nsubj, inhibits, dobj, activation, amod]	1.0
trastuzumab	cd44	[nsubj, blocks, dobj]	1.0
venlafaxine	sert	[nsubj, inhibited, prep_to]	1.0
fibrates	pparalpha	[prep_of, target, nsubj]	1.0
fibrates	pparalpha	[prep_such_as, agonists, nn]	1.0
fibrates	pparalpha	[amod, activators, nn]	1.0
fibrates	pparalpha	[agent, activation, partmod]	1.0
fibrates	pparalpha	[nsubjpass, shown, prep_to]	1.0
fibrates	pparalpha	[agent, activated, nsubjpass]	1.0
ranitidine	gastrin	[prep_with, increased, nsubjpass, levels, nn]	1.0
ketoconazole	cyp17	[prep_including, inhibitors, nn]	1.0
ketoconazole	cyp17	[nsubj, inhibits, dobj]	1.0
ketoconazole	cyp17	[appos, inhibitor, amod]	1.0
tropisetron	cyp2d6	[nsubjpass, metabolized, agent]	1.0
gp120	gp160	[pobj, with, dep, with, pobj]	1.0
riluzole	hsf1	[nsubj, increased, dobj, amount, prep_of]	1.0
rituximab	fsgs	[nsubj, treatment, prep_for]	1.0
rituximab	fsgs	[amod, treatment, prep_of]	1.0
rituximab	fsgs	[prep_with, treated, rcmod]	1.0
rituximab	fsgs	[prep_with, treated, partmod]	1.0
noradrenaline	inositol	[agent, induced, partmod, phosphates, amod]	1.0
gm-csf	vegf	[appos, factor, appos, factor, appos]	1.0
gm-csf	vegf	[appos, factor, appos]	1.0
gm-csf	vegf	[appos, factor, amod]	1.0
rifabutin	cyp3a	[nsubj, increased, dobj]	1.0
rifabutin	cyp3a	[nsubj, substrate, amod]	1.0
prasugrel	cyp2b6	[nsubj, inhibited, dobj, activity, amod]	1.0
miglitol	alpha-glucosidase	[prep_of, administration, appos, inhibitor, amod]	1.0
miglitol	alpha-glucosidase	[appos, inhibitor, prep_of]	1.0
miglitol	alpha-glucosidase	[appos, inhibitor, amod]	1.0
miglitol	alpha-glucosidase	[prep_such_as, inhibitors, amod]	1.0
miglitol	alpha-glucosidase	[appos, inhibitors, amod]	1.0
miglitol	alpha-glucosidase	[dep, inhibitors, amod]	1.0
miglitol	alpha-glucosidase	[nsubj, inhibitor, amod]	1.0
il-2	cd122	[nn, beta, dep]	1.0
il-2	cd122	[appos, interleukin, appos]	1.0
il-2	cd122	[nn, receptor, appos]	1.0
pgi2	pgd2	[nsubj, potent, prep_than]	1.0
pgi2	pgd2	[appos, alpha, appos]	1.0
pgi2	pgd2	[nn, alpha, appos]	1.0
pgi2	pgd2	[appos, alpha, nn]	1.0
gm-csf	tlr2	[amod, expression, prep_of]	1.0
il-2	cd132	[appos, receptor, appos]	1.0
mexiletine	cyp2d6	[nsubjpass, metabolized, agent]	1.0
torsemide	cyp2c9	[nsubjpass, metabolized, agent]	1.0
l-histidine	hnmt	[prep_of, activity, appos]	1.0
cabergoline	igf-i	[prep_by, levels, amod]	1.0
atra	trkb	[nsubj, induces, dobj, expression, nn]	1.0
rapamycin	mmp-9	[nsubj, inhibits, dobj]	1.0
tranylcypromine	bdnf	[nsubj, increased, dobj, level, amod]	1.0
curcumin	herg	[nsubj, inhibits, xcomp]	1.0
gm-csf	flt-3	[appos, ligand, amod]	1.0
fk506	sp-a	[partmod, bound, prep_to]	1.0
riluzole	cyp1a2	[xsubj, metabolized, agent]	1.0
gm-csf	egr-1	[nsubj, induce, dobj, expression, prep_of]	1.0
gm-csf	egr-1	[nsubj, induces, dobj, expression, amod]	1.0
gm-csf	egr-1	[prep_by, expression, nn]	1.0
gm-csf	egr-1	[dobj, mrna, nn]	1.0
rivastigmine	cholinesterase	[prep_such_as, inhibitors, nn]	1.0
rivastigmine	cholinesterase	[appos, inhibitor, nn]	1.0
rivastigmine	cholinesterase	[nsubj, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[nsubj, inhibitor, nn]	1.0
rivastigmine	cholinesterase	[nsubj, inhibited, dobj]	1.0
rivastigmine	cholinesterase	[appos, inhibitor, amod]	1.0
rivastigmine	cholinesterase	[appos, inhibition, nn]	1.0
rivastigmine	cholinesterase	[agent, induced, partmod]	1.0
rivastigmine	cholinesterase	[amod, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[prep_such_as, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[appos, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[amod, ziprasidone, amod, neuroleptics, amod, aripiprazole, dep, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[prep_including, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[dep, inhibitors, amod]	1.0
rivastigmine	cholinesterase	[nsubj, inhibitor, amod]	1.0
rivastigmine	cholinesterase	[nsubj, inhibitors, nn]	1.0
furafylline	cyp1a2	[dep, inhibitor, prep_of]	1.0
furafylline	cyp1a2	[appos, inhibitors, prep_of]	1.0
furafylline	cyp1a2	[appos, inhibitor, nn]	1.0
furafylline	cyp1a2	[appos, inhibitor, prep_of]	1.0
furafylline	cyp1a2	[nsubj, inhibited, dobj]	1.0
furafylline	cyp1a2	[appos, inhibitor, amod]	1.0
l-dopa	mao-b	[appos, inhibitor, nn]	1.0
l-dopa	mao-a	[agent, inhibited, nsubjpass]	1.0
terbutaline	beta2	[appos, agonist, amod]	1.0
dexamethasone	nhe3	[nsubj, stimulates, dobj, expression, amod]	1.0
dexamethasone	nhe3	[prep_with, treatment, nsubj, increased, dobj, expression, amod]	1.0
capsaicin	cyp1a1	[nsubj, induced, dobj, expression, amod]	1.0
capsaicin	cyp1a1	[nsubj, induced, dobj, activity, amod]	1.0
capsaicin	cyp1a1	[prep_by, expression, amod]	1.0
capsaicin	cyp1a1	[prep_of, effect, dobj, examined, prep_on, expression, amod]	1.0
capsaicin	cyp1a1	[nsubj, inhibited, dobj, mrna, nn]	1.0
noscapine	nf-kappab	[nsubj, suppressed, dobj, activation, amod]	1.0
collagenase	mmp-13	[amod, gene, appos]	1.0
collagenase	mmp-13	[amod, activity, nn]	1.0
collagenase	mmp-13	[amod, activity, appos]	1.0
collagenase	mmp-13	[amod, mrna, appos]	1.0
collagenase	mmp-13	[nn, mrna, nn]	1.0
papaverine	pde10a	[nsubj, inhibitor, prep_of]	1.0
papaverine	pde10a	[rcmod, inhibitor, prep_of]	1.0
fenofibrate	ppargamma	[dep, agonist, nn]	1.0
fenofibrate	ppargamma	[appos, ligand, nn]	1.0
etoposide	bcl-2	[nsubj, decreased, dobj, expression, prep_of]	1.0
galantamine	cholinesterase	[prep_such_as, inhibitors, nn]	1.0
galantamine	cholinesterase	[dobj, inhibitors, nsubj]	1.0
galantamine	cholinesterase	[appos, inhibitor, nn]	1.0
galantamine	cholinesterase	[dep, inhibitor, nn]	1.0
galantamine	cholinesterase	[nsubj, inhibitor, prep_of]	1.0
galantamine	cholinesterase	[prep_including, inhibitors, nn]	1.0
galantamine	cholinesterase	[nsubj, inhibitor, nn]	1.0
galantamine	cholinesterase	[appos, inhibitor, amod]	1.0
galantamine	cholinesterase	[nsubj, one, prep_of, inhibitors, nn]	1.0
galantamine	cholinesterase	[amod, inhibitors, amod]	1.0
galantamine	cholinesterase	[prep_such_as, inhibitors, amod]	1.0
galantamine	cholinesterase	[appos, inhibitors, amod]	1.0
galantamine	cholinesterase	[prep_including, inhibitors, amod]	1.0
galantamine	cholinesterase	[dep, inhibitors, amod]	1.0
galantamine	cholinesterase	[nsubj, inhibitor, amod]	1.0
isoflurane	ho-1	[agent, induced, partmod]	1.0
isoflurane	ho-1	[nsubjpass, shown, prep_to]	1.0
isoflurane	ho-1	[nsubj, induced, dobj]	1.0
bortezomib	ikappabalpha	[amod, expression, nn]	1.0
cisplatin	ercc1	[prep_to, confers, nsubj]	1.0
cisplatin	ercc1	[nn, induction, prep_of]	1.0
fibrates	apoc-iii	[amod, production, nn]	1.0
chlorambucil	mrp1	[prep_in, cells, nn]	1.0
forskolin	ampk	[nsubj, increased, dobj]	1.0
forskolin	ampk	[nsubj, inhibited, dobj, activity, nn]	1.0
cilomilast	pde4	[prep_such_as, inhibitors, nn]	1.0
cilomilast	pde4	[appos, inhibitor, nn]	1.0
cilomilast	pde4	[appos, inhibitors, num]	1.0
cilomilast	pde4	[nsubj, inhibitor, nn]	1.0
cilomilast	pde4	[amod, inhibitors, num]	1.0
cilomilast	pde4	[amod, inhibitors, nn]	1.0
cilomilast	pde4	[dep, inhibitor, amod]	1.0
cilomilast	pde4	[nsubj, inhibitors, nn]	1.0
goserelin	lhrh	[amod, hormone, appos]	1.0
goserelin	lhrh	[nsubj, analog, nn]	1.0
goserelin	lhrh	[appos, agonist, appos]	1.0
goserelin	lhrh	[nsubj, agonists, nn]	1.0
goserelin	lhrh	[prep_such_as, agonists, appos]	1.0
goserelin	lhrh	[appos, agonist, nn]	1.0
goserelin	lhrh	[appos, analog, appos]	1.0
goserelin	lhrh	[nn, acetate, appos, agonist, nn]	1.0
roflumilast	pde4	[prep_such_as, inhibitors, nn]	1.0
roflumilast	pde4	[amod, activity, nn]	1.0
roflumilast	pde4	[appos, inhibitor, nn]	1.0
roflumilast	pde4	[dep, inhibitor, appos]	1.0
roflumilast	pde4	[prep_including, inhibitors, nn]	1.0
roflumilast	pde4	[nsubj, inhibitor, nn]	1.0
roflumilast	pde4	[appos, inhibitor, amod]	1.0
roflumilast	pde4	[prep_with, inhibition, amod]	1.0
roflumilast	pde4	[nsubj, selective, prep_for]	1.0
roflumilast	pde4	[amod, inhibitors, nn]	1.0
roflumilast	pde4	[nsubj, inhibitor, appos]	1.0
roflumilast	pde4	[appos, inhibitor, num]	1.0
roflumilast	pde4	[appos, inhibitor, appos]	1.0
efalizumab	cd11a	[nsubj, antibody, partmod, directed, prep_against]	1.0
efalizumab	cd11a	[nsubj, bound, prep_to]	1.0
efalizumab	cd11a	[nsubj, antibody, amod]	1.0
efalizumab	cd11a	[nsubj, antibody, rcmod, binds, prep_to]	1.0
efalizumab	cd11a	[appos, antibody, prep_against]	1.0
efalizumab	cd11a	[nsubj, antibody, prep_against]	1.0
efalizumab	cd11a	[nsubj, antibody, rcmod, targets, dobj]	1.0
efalizumab	cd11a	[nsubj, antibody, partmod, targeting, dobj]	1.0
alprazolam	cyp3a	[nn, substrates, nn]	1.0
alprazolam	cyp3a	[prep_of, metabolism, prep_in, involved, nsubjpass]	1.0
isoproterenol	cgrp	[prep_of, addition, nsubj]	1.0
isoproterenol	cgrp	[amod, peptide, appos]	1.0
bupropion	cyp2d6	[nsubj, inhibitor, prep_of, activity, amod]	1.0
bupropion	cyp2d6	[appos, inhibitors, num]	1.0
bupropion	cyp2d6	[nsubj, inhibits, dobj]	1.0
bupropion	cyp2d6	[nsubj, inhibitor, amod]	1.0
ndga	leukotriene	[appos, inhibitor, amod]	1.0
haloperidol	bdnf	[amod, levels, prep_of]	1.0
liraglutide	glp-1	[amod, receptor, appos]	1.0
liraglutide	glp-1	[nsubj, analog, prep_of]	1.0
liraglutide	glp-1	[nsubj, analog, nn]	1.0
liraglutide	glp-1	[nsubj, agonist, appos]	1.0
liraglutide	glp-1	[prep_such_as, agonists, nn]	1.0
liraglutide	glp-1	[nsubj, analog, appos]	1.0
